Var1,accelerator_pedal,speed,mcc_state,fr_telem,crz_pwr_mode,crz_spd_mode,crz_pwr_setpt,crz_spd_setpt,eco,main_telem,foot_brake,regen_brake,motor_current,motor_power,mc_status,driver_eStop,external_eStop,crash,discharge_enable,discharge_enabled,charge_enable,charge_enabled,isolation,mcu_hv_en,mcu_stat_fdbk,mppt_contactor,motor_controller_contactor,low_contactor,dcdc_current,dcdc_deg,use_dcdc,supplemental_current,supplemental_voltage,supplemental_deg,use_supp,est_supplemental_soc,bms_mpio1,park_brake,air_temp,brake_temp,dcdc_temp,mainIO_temp,motor_controller_temp,motor_temp,road_temp,l_turn_led_en,r_turn_led_en,brake_led_en,headlights_led_en,hazards,main_5V_bus,main_12V_bus,main_24V_bus,main_5V_current,main_12V_current,main_24V_current,bms_can_heartbeat,hv_can_heartbeat,mainIO_heartbeat,mcc_can_heartbeat,mppt_can_heartbeat,mppt_mode,mppt_current_out,string1_temp,string2_temp,string3_temp,string1_V_in,string2_V_in,string3_V_in,string1_I_in,string2_I_in,string3_I_in,pack_temp,pack_internal_temp,pack_current,pack_voltage,pack_power,populated_cells,soc,soh,pack_amphours,adaptive_total_capacity,fan_speed,pack_resistance,bms_input_voltage,bps_fault,voltage_failsafe,current_failsafe,relay_failsafe,cell_balancing_active,charge_interlock_failsafe,thermistor_b_value_table_invalid,input_power_supply_failsafe,discharge_limit_enforcement_fault,charger_safety_relay_fault,internal_hardware_fault,internal_heatsink_fault,internal_software_fault,highest_cell_voltage_too_high_fault,lowest_cell_voltage_too_low_fault,pack_too_hot_fault,high_voltage_interlock_signal_fault,precharge_circuit_malfunction,abnormal_state_of_charge_behavior,internal_communication_fault,cell_balancing_stuck_off_fault,weak_cell_fault,low_cell_voltage_fault,open_wiring_fault,current_sensor_fault,highest_cell_voltage_over_5V_fault,cell_asic_fault,weak_pack_fault,fan_monitor_fault,thermistor_fault,external_communication_fault,redundant_power_supply_fault,high_voltage_isolation_fault,input_power_supply_fault,charge_limit_enforcement_fault,cell_group1_voltage,cell_group2_voltage,cell_group3_voltage,cell_group4_voltage,cell_group5_voltage,cell_group6_voltage,cell_group7_voltage,cell_group8_voltage,cell_group9_voltage,cell_group10_voltage,cell_group11_voltage,cell_group12_voltage,cell_group13_voltage,cell_group14_voltage,cell_group15_voltage,cell_group16_voltage,cell_group17_voltage,cell_group18_voltage,cell_group19_voltage,cell_group20_voltage,cell_group21_voltage,cell_group22_voltage,cell_group23_voltage,cell_group24_voltage,cell_group25_voltage,cell_group26_voltage,cell_group27_voltage,cell_group28_voltage,cell_group29_voltage,cell_group30_voltage,cell_group31_voltage,lat,lon,elev
1713132737714,0,16.7981243133545,3,0,0,0,0.0671550706028938,0,0,1,0,0.537973165512085,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2.37890100479126,0,1,0.145054951310158,3.22424912452698,0,0,0,0,0,-10000,-10000,-10000,51.3796997070312,-10000,-10000,-10000,0,0,0,0,0,4.9652247428894,12.423529624939,24.5368499755859,0,1.78095257282257,0.0644688680768013,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,34,35,0.300000011920929,100.300003051758,30.0900020599365,31,58.5,57,28.5,48.7000007629395,3,326,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.23070001602173,3.23309993743896,3.2318000793457,3.23079991340637,3.22329998016357,3.23230004310608,3.23070001602173,3.23079991340637,3.23510003089905,3.22779989242554,3.23259997367859,3.23280000686646,3.23320007324219,3.23329997062683,3.23539996147156,3.23169994354248,3.23329997062683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1001,-1001,-1001
1713132737765,0,16.7981243133545,3,0,0,0,0.0671550706028938,0,0,1,0,0.537973165512085,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2.37890100479126,0,1,0.13054946064949,3.22263741493225,0,0,0,0,0,-10000,-10000,-10000,51.1448516845703,-10000,-10000,-10000,0,0,0,0,0,4.9652247428894,12.423529624939,24.6698169708252,0.0644688680768013,0.797802329063416,0.0644688680768013,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,34,35,0.300000011920929,100.300003051758,30.0900020599365,31,58.5,57,28.5,48.7000007629395,3,326,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.23070001602173,3.23309993743896,3.2318000793457,3.23079991340637,3.22329998016357,3.23230004310608,3.23070001602173,3.23079991340637,3.23510003089905,3.22779989242554,3.23259997367859,3.23280000686646,3.23320007324219,3.23329997062683,3.23539996147156,3.23169994354248,3.23329997062683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1001,-1001,-1001
1713132737815,0,16.7981243133545,3,0,0,0,0.0671550706028938,0,0,1,0,0.537973165512085,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2.37890100479126,0,1,0.13054946064949,3.22263741493225,0,0,0,0,0,-10000,-10000,-10000,51.3460998535156,-10000,-10000,-10000,0,0,0,0,0,4.97238254547119,12.4068918228149,24.5900363922119,0.0483516529202461,1.25714290142059,0.233699649572372,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,34,35,0.300000011920929,100.300003051758,30.0900020599365,31,58.5,57,28.5,48.7000007629395,3,326,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.23070001602173,3.23309993743896,3.2318000793457,3.23079991340637,3.22329998016357,3.23230004310608,3.23070001602173,3.23079991340637,3.23510003089905,3.22779989242554,3.23259997367859,3.23280000686646,3.23320007324219,3.23329997062683,3.23539996147156,3.23169994354248,3.23329997062683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1001,-1001,-1001
1713132737866,0,16.7981243133545,3,0,0,0,0.06593406945467,0,0,1,0,0.537973165512085,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2.42241740226746,0,1,0.13054946064949,3.22263741493225,0,0,0,0,0,-10000,-10000,-10000,51.3125,-10000,-10000,-10000,0,0,0,0,0,4.97238254547119,12.3902530670166,24.7141399383545,0.556044042110443,0.846153974533081,0.0725274831056595,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,34,35,0.300000011920929,100.300003051758,30.0900020599365,31,58.5,57,28.5,48.7000007629395,3,326,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.23070001602173,3.23309993743896,3.2318000793457,3.23079991340637,3.22329998016357,3.23230004310608,3.23070001602173,3.23079991340637,3.23510003089905,3.22779989242554,3.23259997367859,3.23280000686646,3.23320007324219,3.23329997062683,3.23539996147156,3.23169994354248,3.23329997062683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1001,-1001,-1001
1713132737916,0,16.7981243133545,3,0,0,0,0.06593406945467,0,0,1,0,0.537973165512085,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2.42241740226746,0,1,0.13054946064949,3.22263741493225,0,0,0,0,0,-10000,-10000,-10000,51.3460998535156,-10000,-10000,-10000,0,0,0,0,0,4.9699969291687,12.4179840087891,24.5900363922119,0.128937736153603,2.55457878112793,0.0564102604985237,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,34,35,0.300000011920929,100.300003051758,30.0900020599365,31,58.5,57,28.5,48.7000007629395,3,326,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.23569989204407,3.23309993743896,3.2318000793457,3.23079991340637,3.22329998016357,3.23230004310608,3.23070001602173,3.23079991340637,3.23510003089905,3.22779989242554,3.23259997367859,3.23280000686646,3.23320007324219,3.23329997062683,3.23539996147156,3.23169994354248,3.23329997062683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1001,-1001,-1001
1713132737967,0,16.7981243133545,3,0,0,0,0.06593406945467,0,0,1,0,0.537973165512085,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2.40791201591492,0,1,0.13054946064949,3.22263741493225,0,0,0,0,0,-10000,-10000,-10000,51.3125,-10000,-10000,-10000,0,0,0,0,0,4.97238254547119,12.4179840087891,24.5811729431152,1.04761922359467,0.693040370941162,0.0483516529202461,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,34,35,0.300000011920929,100.300003051758,30.0900020599365,31,58.5,57,28.5,48.7000007629395,3,326,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.23569989204407,3.23309993743896,3.2318000793457,3.23079991340637,3.22329998016357,3.23230004310608,3.23070001602173,3.23079991340637,3.23510003089905,3.22779989242554,3.23259997367859,3.23280000686646,3.23320007324219,3.23329997062683,3.23539996147156,3.23169994354248,3.23329997062683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1001,-1001,-1001
1713132738017,0,16.7981243133545,3,0,0,0,0.0671550706028938,0,0,1,0,0.537973165512085,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2.40791201591492,0,1,0.13054946064949,3.22263741493225,0,0,0,0,0,-10000,-10000,-10000,51.5480194091797,-10000,-10000,-10000,0,0,0,0,0,4.96761083602905,12.4124374389648,24.6520881652832,0.0886446908116341,0.419047683477402,0.0725274831056595,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,34,35,0.300000011920929,100.300003051758,30.0900020599365,31,58.5,57,28.5,48.7000007629395,3,326,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.23569989204407,3.23309993743896,3.2318000793457,3.23079991340637,3.22329998016357,3.23230004310608,3.23070001602173,3.23079991340637,3.23510003089905,3.22779989242554,3.23259997367859,3.23280000686646,3.23320007324219,3.23329997062683,3.23539996147156,3.23169994354248,3.23329997062683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1001,-1001,-1001
1713132738068,0,16.7981243133545,3,0,0,0,0.0671550706028938,0,0,1,0,0.537973165512085,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2.39340662956238,0,1,0.145054951310158,3.22344326972961,0,0,0,0,0,-10000,-10000,-10000,51.3796997070312,-10000,-181.999862670898,-10000,0,0,0,0,0,4.97238254547119,12.4179840087891,24.6254959106445,0,0,0.0322344340384007,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,34,35,0.300000011920929,100.300003051758,30.0900020599365,31,58.5,57,28.5,48.7000007629395,3,326,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.23569989204407,3.23309993743896,3.2318000793457,3.23079991340637,3.22329998016357,3.23230004310608,3.23070001602173,3.23079991340637,3.23510003089905,3.22779989242554,3.23259997367859,3.23280000686646,3.23320007324219,3.23329997062683,3.23539996147156,3.23169994354248,3.23329997062683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1001,-1001,-1001
1713132738118,0,16.7981243133545,3,0,0,0,0.0676434710621834,0,0,1,0,0.567277193069458,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2.39340662956238,0,1,0.145054951310158,3.22344326972961,0,0,0,0,0,-10000,-10000,-10000,51.4806365966797,-10000,-10000,-10000,0,0,0,0,0,4.96761083602905,12.4346227645874,24.5634441375732,0.322344332933426,0,0.177289381623268,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,34,35,0.300000011920929,100.300003051758,30.0900020599365,31,58.5,57,28.5,48.7000007629395,3,326,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.23569989204407,3.23309993743896,3.2318000793457,3.23079991340637,3.22329998016357,3.23230004310608,3.23070001602173,3.23079991340637,3.23510003089905,3.22779989242554,3.23259997367859,3.23280000686646,3.23320007324219,3.23329997062683,3.23539996147156,3.23169994354248,3.23329997062683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1001,-1001,-1001
1713132738169,0,16.7981243133545,3,0,0,0,0.0676434710621834,0,0,1,0,0.567277193069458,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2.3498899936676,0,1,0.13054946064949,3.22344326972961,0,0,0,0,0,-10000,-10000,-10000,51.5143127441406,-10000,-10000,-10000,0,0,0,0,0,4.9652247428894,12.4124374389648,24.6077671051025,0.290109932422638,0.797802329063416,0.0644688680768013,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,34,35,0.300000011920929,100.300003051758,30.0900020599365,31,58.5,57,28.5,48.7000007629395,3,326,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.23569989204407,3.23309993743896,3.2318000793457,3.23079991340637,3.22329998016357,3.23230004310608,3.23070001602173,3.23079991340637,3.23510003089905,3.22779989242554,3.23259997367859,3.23280000686646,3.23320007324219,3.23329997062683,3.23539996147156,3.23169994354248,3.23329997062683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1001,-1001,-1001
1713132738219,0,16.7981243133545,3,0,0,0,0.0676434710621834,0,0,1,0,0.567277193069458,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2.3498899936676,0,1,0.13054946064949,3.22263741493225,0,0,0,0,0,-10000,-10000,-10000,51.1783447265625,-10000,-10000,-181.999862670898,0,0,0,0,0,4.97238254547119,12.3847064971924,24.8205127716064,0,1.07179486751556,0.0725274831056595,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,34,35,0.300000011920929,100.300003051758,30.0900020599365,31,58.5,57,28.5,48.7000007629395,3,326,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.23569989204407,3.23309993743896,3.2318000793457,3.23079991340637,3.22329998016357,3.23230004310608,3.23070001602173,3.23079991340637,3.23510003089905,3.22779989242554,3.23259997367859,3.23280000686646,3.23320007324219,3.23329997062683,3.23539996147156,3.23169994354248,3.23329997062683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1001,-1001,-1001
